ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783958294332; 3958294332,Hilaire Bellocs Klein-Kinder-Bewahr-Anstalt,1. Auflage,Göttingen,L.S.D.,2018,62,"Belloc, Hilaire",,"Enzensberger, Hans Magnus",,,Anthologie; Lyrik,ger,eng
9783962610296; 3962610294,His Royal Highness Sammelband,Auflage: 1,Köln,Angelwing Verlag,2018,432,"Taylor, Drucie Anne",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783518428061; 3518428063,"""Ich schicke meinen Schatten voraus""",1. Auflage,Berlin,Suhrkamp,2018,729,"Cvetaeva, Marina","Rakusa, Ilma","Angarowa, Hilde; Erb, Elke; Rakusa, Ilma; Schubert, Margret; Bott, Marie-Luise",,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,rus
9783857877957; 3857877952,Ich tötete - ich blutete,Erste Auflage,Basel,Lenos Verlag,2018,183,"Cendrars, Blaise","Zweifel, Stefan",,,,Fiktionale Darstellung; Erzählende Literatur,ger,fre
9783832198855; 3832198857,Immergleiche Wege,Erste Auflage,Köln,DuMont,2018,301,"Russo, Richard",,"Köpfer, Monika",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783737410830; 3737410836,Isländische Erzählungen,,Wiesbaden,marix verlag,2018,203,,"Klumpp, Eva-Maria","Klumpp, Eva-Maria",,,Anthologie; Erzählende Literatur: Anthologien; Gemischte Anthologien,ger,ice
9783942374958; 3942374951,Jedes Ding an seinem Platz,"Originalausgabe, 1. Auflage",Gräfelfing,edition fünf,2018,192,"Timmerije, Anneloes",,"Bach, Bettina",,,Erzählende Literatur,ger,dut
9788085874860; 8085874865,Ještědské květy,"Druhé, opravené a doplněné knižní vydání",Liberec,Krajská vědecká knihovna v Liberci,2018,235,"Sekyra, Marek; Simm, Otokar",,"Drugová, Lenka; Šidlofová, Kateřina",,,Anthologie; Gemischte Anthologien,cze; ger,cze; ger
9783257261400; 3257261403,Katzengeschichten,1. Auflage,Zürich,Diogenes,2018,123,"Highsmith, Patricia",,,,,Fiktionale Darstellung; Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783596034109; 3596034108,Keine Liebe mehr,,Frankfurt am Main,FISCHER Taschenbuch,2018,508,"Marías, Javier",,"Lange, Susanne; Wehr, Elke; Zuniga, Renate",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783905752601; 3905752603,Kinder der Erde,Deutsche Erstausgabe,Winterthur,Edition Spuren,2018,139,"Burkhalter, Didier",,"Schuhmacher, Maike; Schuhmacher, Stephan",,,Fiktionale Darstellung; Erzählende Literatur,ger,fre
9783865526328; 3865526322,Köder,1. Auflage,Borsdorf,Festa,2018,147,"Palahniuk, Chuck",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783868204889,Kurzgeschichten,,Hamburg,Nikol Verlag,2018,972,"Lovecraft, H. P.",,"Eisenhofer, Hannelore",,,Anthologie; Horror,ger,und
9783981969504,Laternen,,Köln,Mnemosina-Domisdat,2018,235,"Gazdanov, Gajto",,"Wiebe, Marianne; Kollenbach, Dorothea; Raupach, Helga",,"Kravecʹ, Viktor V.",Anthologie,ger,rus
9788380889484; 8380889487; 9788380889491; 8380889495,Literatura w cieniu fabrycznych kominów,Wydamie 1,Łódź,Wydawnictwo Uniwersytetu Łódzkiego,2018,457,,"Kucner, Monika; Riecke, Jörg","Półrola, Małgorzata",,,Anthologie; Erzählende Literatur: Anthologien,ger; pol,pol
9783423095396; 3423095393,Love is a funny thing,,München,dtv,2018,223,,"Fenzl, Richard","Fenzl, Richard",,,Anthologie; Zweisprachige Ausgaben: Deutsch / Englisch,eng; ger,eng
9783596322169; 3596322162,Madonna Stories,1. Auflage,Frankfurt am Main,FISCHER Taschenbuch,2018,88,"Paulsen, Gary",,"Jakobeit, Brigitte",,,Erzählende Literatur,ger,eng
9783990293089; 3990293087,Marines Engel,,Klagenfurt,Wieser Verlag,2018,65,"Melašvili, T̕amt̕a",,"Rek-Kotrikaje, T̕amar",,,Fiktionale Darstellung; Erzählende Literatur,ger,geo
9783730606070; 3730606077,Mark Twain - die besten Geschichten,,Köln,Anaconda,2018,320,"Twain, Mark",,"Conrad, Heinrich",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783741300929,Morden will gelernt sein,Vollständige ePub-to-Print-Ausgabe,Köln,beTHRILLED,2018,366,,,"Schilasky, Sabine","Costello, Matthew; Costello, Matthew; Costello, Matthew",,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,eng
9783596320080; 3596320089,Mutter macht Geschichten,1. Auflage,Frankfurt am Main,FISCHER Taschenbuch,2018,168,"Troy, Una",,"Lepsius, Susanne",,,Erzählende Literatur,ger,eng
9783036957777; 3036957774,Nächste Station,Deutsche Erstausgabe,Zürich,Kein & Aber,2018,205,"Simpson, Helen",,"Grabinger, Michaela",,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783688111183; 3688111184,Nächte in Samt und Seide,1. Auflage,Reinbek,ROWOHLT Repertoire,2018,320,,,,"Sabinski, Johannes",,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783293207950; 3293207952,Neun Nächte mit Violeta,1. Auflage,Zürich,Unionsverlag,2018,250,"Padura, Leonardo",,"Hartstein, Hans-Joachim",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783958295315; 9783958295339; 3958295312,New Yorker Geschichten,1. Auflage,Göttingen,Steidl,2018,576,"Brennan, Maeve",,"Oeser, Hans-Christian",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783933847546; 3933847540,"""Ni kaza en Turkiya""","Erste Auflage, deutsche Originalausgabe",Engelschoff,Verlag auf dem Ruffel,2018,149,,"Riemann, Wolfgang","Riemann, Wolfgang",,,Anthologie; Erzählende Literatur,ger,tur
9783854099024; 3854099029,Parallelexistenzen,,Wien,Löcker,2018,155,,"Frenzel, Sonja; Kreiner, Stefanie",,,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783959881098; 3959881096,Paul Temple - die verschollenen Fälle,Erste Auflage,Hamburg,PIDAX,2018,191,"Durbridge, Francis",,"Pagitz, Georg",,,"Anthologie; Krimis, Thriller, Spionage; Historische Kriminalromane",ger,eng
9783596906697; 3596906695,Presence,1. Auflage,Frankfurt am Main,FISCHER Taschenbuch,2018,416,"Miller, Arthur",,"Strätling, Uda",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783404177585; 3404177584,Rendezvous zum Weihnachtsfest,Vollständige Taschenbuchausgabe der bei Lübbe Ehrenwirth erschienenen Hardcoverausgabe,Köln,Bastei Lübbe Taschenbuch,2018,318,"Fforde, Katie",,"Werner-Richter, Ulrike",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783833236495; 3833236493,Revan,1. Auflage,Stuttgart,Panini Verlags GmbH,2018,623,"Karpyshyn, Drew",,"Dinter, Jan","Karpyshyn, Drew; Karpyshyn, Drew",,Fiktionale Darstellung; Science Fiction,ger,eng
9783958292093,Sämtliche Erzählungen,Gewebeausgabe,Göttingen,Steidl,2018,2,"Brennan, Maeve",,"Oeser, Hans-Christian",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783688109197; 3688109198,Schmutzige Spiele,1. Auflage,Reinbek,ROWOHLT Repertoire,2018,256,,,,"Pita, Maria Isabel; Peters, Julia",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783492057172,Schräge Typen,,München,Piper,2018,344,"Hanks, Tom",,"Löcher-Lawrence, Werner",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783940357694; 3940357693,Schuld und Gewissensbiss,1. Auflage,Düsseldorf,Lilienfeld Verlag,2018,174,"Bove, Emmanuel",,"Laux, Thomas",,"Laux, Thomas",Fiktionale Darstellung; Erzählende Literatur; Erzählende Literatur: Hauptwerk vor 1945,ger,fre
9783596035649; 3596035643,Seine Abschiedsvorstellung,,Frankfurt am Main,FISCHER Taschenbuch,2018,252,"Doyle, Arthur Conan",,"Ahrens, Henning",,,Fiktionale Darstellung; Historische Kriminalromane,ger,eng
9783518428047; 3518428047,Sieben leere Häuser,Erste Auflage,Berlin,Suhrkamp,2018,149,"Schweblin, Samanta",,"Gareis, Marianne",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783596321452; 359632145X,Soweto Stories,1. Auflage,Frankfurt am Main,FISCHER Taschenbuch,2018,166,"Tlali, Miriam",,"Seckendorff-Kourgierakis, Brigitte von",,"Ngcobo, Lauretta",Erzählende Literatur,ger,eng
9783741300943,Spur aus der Vergangenheit,Vollständige ePub-to-Print-Ausgabe,Köln,beThrilled,2018,377,,,"Schilasky, Sabine","Costello, Matthew; Costello, Matthew; Costello, Matthew",,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,eng
9783943314533; 3943314537,Stadtleben,1. Auflage,Esslingen,Drachenhaus Verlag,2018,173,,"Shi, Zhanjun; Bartz, Jing","Betz, Karin",,,Anthologie; Erzählende Literatur,ger,chi
9783902711700; 3902711701,Stimmen in der Nacht,,Wien,Septime Verlag,2018,397,"Millhauser, Steven; Gmeiner, Sabrina",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945; Erzählende Literatur,ger,eng
9783741300950,Tödliche Melodie,Vollständige ePub-to-Print-Ausgabe,Köln,beThrilled,2018,383,,,"Schilasky, Sabine","Costello, Matthew; Costello, Matthew; Costello, Matthew",,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,eng
9783943810226; 3943810224,Überschneidungen,,München,VoG Verlag ohne Geld e.K.,2018,203,"Cecere, Ester",,"Andergassen, Dominikus",,,Anthologie; Zweisprachige Ausgaben: Deutsch / Italienisch; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger; ita,ita
9783863912116; 386391211X,Unerledigte Geschichten,"1. Auflage, deutsche Erstausgabe",Dresden,Voland & Quist,2018,239,"Č'k'vanava, Gela",,"Kihm, Susanne; Lomtadze, Nikoloz",,,Fiktionale Darstellung; Romanhafte Biographien,ger,geo
9783869711676; 3869711671,Unheimliche Geschichten,1. Auflage,Köln,Verlag Galiani Berlin,2018,89,"Poe, Edgar Allan","Dostoevskij, Fëdor Michajlovič","Jacobs, Steffen",,"Dostoevskij, Fëdor Michajlovič; Menschik, Kat",Fiktionale Darstellung; Anthologie; Erzählende Literatur; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783730605943,Unheimliche und phantastische Geschichten,,Köln,Anaconda,2018,544,"Poe, Edgar Allan",,,,,,ger,eng
9783866482715; 386648271X,Vier Begegnungen,1. Auflage,Hamburg,mare,2018,271,"James, Henry",,"Bonné, Mirko",,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783442717064; 344271706X,"Von Männern, die keine Frauen haben","1. Auflage, Taschenbuch-Sonderausgabe",München,btb,2018,342,"Murakami, Haruki",,"Gräfe, Ursula",,,Anthologie; Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,jpn
9783990292884; 3990292889,Wahrsagen durch Marmelade,,Klagenfurt,Wieser Verlag,2018,144,"Anp̕imiadi, Diana",,"Rek-Kotrikaje, T̕amar",,,Fiktionale Darstellung; Erzählende Literatur,ger,geo
9783866602298; 3866602294,Wie ein Fleck zurückblieb,1. Auflage,Leipzig,Leipziger Literaturverlag,2018,386,"Mihailović, Dragoslav",,"Hodel, Robert",,,Fiktionale Darstellung; Erzählende Literatur,ger,srp
9783957712202; 3957712203,Wie tötet man Billy Elliot?,Erste Auflage,Frankfurt am Main,Größenwahn Verlag,2018,179,"Abašije, Zura",,"Guruli, Iunona",,,Anthologie; Erzählende Literatur: Anthologien; Lyrik,ger,geo
9783854097969; 3854097964,Wie weit ist die Ewigkeit?,,Wien,Löcker,2018,326,,"He, Xiangyang","Niederle, Helmuth A.",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783548291703; 3548291708,Winterdunkel,1. Auflage,Berlin,Ullstein,2018,348,"Edwardson, Åke",,,,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,swe
9783518425947; 3518425943,Wo die Schakale heulen,Erste Auflage,Berlin,Suhrkamp,2018,316,"ʿOz, Amos",,"Pressler, Mirjam",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,heb
9783868130485; 3868130489,Wo ist Bulgarien?,,Berlin,Edition Noack & Block,2018,169,"Dragostinova, Žanina",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,bul
9783455000054,Zum Lügen ist es nie zu spät,1. Auflage,Hamburg,Hoffmann und Campe,2018,635,"Dische, Irene",,"Bayer, Otto",,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783867622592; 3867622590,Zwischenfälle,1. Auflage,Köln,Feder & Schwert,2018,512,"Green, Simon R.",,"Hoffmann, Oliver",,,Fiktionale Darstellung; Fantastische Literatur,ger,eng
9783957575173; 3957575176, Schiffbrüche,Erste Auflage,Berlin,Matthes & Seitz Berlin,2017,244,"Dumas, Alexandre",,"Denis, Nicola",,"Denis, Nicola",Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,fre
9783446250499; 3446250492,Ab morgen wird alles anders,,München,Carl Hanser Verlag,2017,297,"Gavalda, Anna",,"Kronenberger, Ina",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,fre
9783763269518,Ab morgen wird alles anders,Lizenzausgabe für die Büchergilde Gutenberg,Frankfurt am Main,Büchergilde Gutenberg,2017,297,"Gavalda, Anna",,"Kronenberger, Ina",,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,fre
9783793423157,Als Buddha noch ein Elefant war,,Berlin,Allegria,2017,107,"McGinnis, Mark W.",,,,"McGinnis, Mark W.; Stein, Gabriel",Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783423281126; 342328112X,Am Ende der Via Condotti,Deutsche Erstausgabe,München,dtv,2017,347,"Lenard, Alexander",,"Zeltner, Ernő",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,ita
9783596906413; 3596906415,Am Ursprung der Tage,1. Auflage,Frankfurt am Main,Fischer Taschenbuch,2017,285,"Bunin, Ivan Alekseevič","Grob, Thomas","Trottenberg, Dorothea",,"Grob, Thomas",Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,rus
9783328102359; 3328102353,Babettes Fest und andere Erzählungen,1. Auflage,München,Penguin Verlag,2017,265,"Blixen, Tania",,"Süskind, Wilhelm E.",,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783945191194; 394519119X,Bananenblätter und Straßenstaub,,Heidelberg,Draupadi Verlag,2017,137,,"Masilamani-Meyer, Eveline; Rageth, Nina",,,,Fiktionale Darstellung; Erzählende Literatur,ger,tam
9783867622585; 3867622582,Blutsbande,1. Auflage,Köln,Feder & Schwert,2017,871,"Green, Simon R.",,"Hoffmann, Oliver",,,Fiktionale Darstellung; Fantastische Literatur,ger,eng
9783945035115; 3945035112,Coo-ee,"4., überarbeitete Auflage",Hamburg,Balladine,2017,142,,"Lawrence, Shawnee","Lawrence, Shawnee",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783737410519; 3737410518,Damals in Kasrilewke,,Wiesbaden,Marixverlag,2017,300,Sholem Aleykhem,"Jonas, Gernot","Jonas, Gernot",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,yid
9783492501064; 3492501060,Das Bankett für Tillotson,Neuauflage einer früheren Ausgabe,München,Piper,2017,56,"Huxley, Aldous",,"Herlitschka, Herberth E.","Huxley, Aldous; Huxley, Aldous",,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783861760597; 3861760592,Das Brautkleid,2. Auflage,Berlin,Lotos Werkstatt,2017,199,"Čuġtāʾī, ʿIṣmat",,"Oesterheld, Christina; Monte, Axel; Rothen-Dubs, Ursula",,,Fiktionale Darstellung; Erzählende Literatur,ger,urd
9783608981179; 3608981179,Das Duell der Bösen,1. Aufl.,Stuttgart,Klett-Cotta,2017,196,"Ryan, Anthony",,"Riffel, Sara",,,Fiktionale Darstellung; Fantasy,ger,eng
9783929345759; 3929345757,Das Geheimnis,1. Auflage,"Baku, Aserbaidschan",Aserbaidschanisches Übersetzungszentrum,2017,387,,"Hartmann, Sieglinde",,,,Anthologie; Erzählende Literatur: Anthologien,ger,aze
9783929345827; 392934582X,Das Geheimnis,,"Baku, Aserbaidschan",Aserbaidschanisches Übersetzungszentrum,2017,387,,"Hartmann, Sieglinde",,,,Anthologie; Erzählende Literatur: Anthologien,ger,aze
9783854098270; 3854098278,Das Klagelied des Wasserspeichers,,Wien,Löcker,2017,187,"Śyāmala, Gōgu","Kreiner, Stephanie",,,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783431040784,Das Winterbuch,,Köln,Lübbe,2017,222,"Jansson, Tove",,"Kicherer, Birgitta",,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,swe
9783462401158; 3462401157,Das Zauberfaß und andere Geschichten,Unveränderter Reprint einer älteren Ausgabe,Köln,Kiepenheuer & Witsch,2017,251,"Malamud, Bernard",,"Böll, Annemarie",,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783492313407; 349231340X,Das Zelt,Ungekürzte Taschenbuchausgabe,München,Piper,2017,150,"Atwood, Margaret",,"Friedrich, Malte",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783492058223,Denunziation,,München,Piper,2017,220,Bandi,,"I, Gi hyang",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,kor
9783742501394,Denunziation,"Sonderausgabe der Bundeszentrale für politische Bildung, 2. Auflage",Bonn,Bundeszentrale für politische Bildung,2017,220,Bandi,,"I, Gi hyang",,"Reichart, Thomas",Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,kor
9783940435231; 3940435236,Der Blutchor,"Zweite, überarbeitete Auflage, ungekürzte Ausgabe",Trier,Litradukt,2017,116,"Victor, Gary",,"Trier, Peter",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,fre
9783865525734; 3865525733,Der doppelte Schatten,Originalausgabe,Leipzig,Festa,2017,408,"Smith, Clark Ashton",,"Siefener, Michael",,,Fiktionale Darstellung; Horror,ger,eng
9783150017449,Der Mantel,Veränderte Ausgabe,Stuttgart,Reclam,2017,90,"Gogolʹ, Nikolaj Vasilʹevič","Reißner, Eberhard","Reißner, Eberhard","Gogolʹ, Nikolaj Vasilʹevič; Gogolʹ, Nikolaj Vasilʹevič",,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,rus
9783442733989; 3442733987,Der Muschelsammler,"Genehmigte Taschenbuchausgabe, 1. Auflage",München,btb,2017,253,"Doerr, Anthony",,"Rojahn-Deyk, Barbara",,,Anthologie; Anthologie; Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783945191217; 3945191211,Der Nagalinga-Baum,,Heidelberg,Draupadi Verlag,2017,160,"Cūṭāmaṇi, R.","Kapp, Dieter B.","Kapp, Dieter B.",,,Anthologie; Erzählende Literatur,ger,tam
9783861760603; 3861760606,Der Preis eines Huhns,2. Auflage,Berlin,Lotos Werkstatt,2017,197,"Sāhanī, Bhīṣma","Bauhaus-Lötzke, Hannelore",,,,Fiktionale Darstellung; Erzählende Literatur,ger,hin
9783492500197; 3492500196,Der Radfahrer vom San Cristóbal,,München,Piper,2017,200,"Skármeta, Antonio",,"Zurbrüggen, Willi",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783954628131; 3954628139,Der Regengott und andere Erzählungen,Deutsche Erstausgabe,Halle (Saale),Mitteldeutscher Verlag,2017,189,"Šlepikas, Alvydas",,"Roduner, Markus",,,Anthologie; Erzählende Literatur; Erzählende Literatur: Anthologien,ger,lit
9783257244137; 3257244134,Der Tod des Odysseus,1. Auflage,Zürich,Diogenes,2017,213,"Markarēs, Petros",,"Prinzinger, Michaela",,,"Fiktionale Darstellung; Krimis, Thriller, Spionage; Erzählende Literatur: Gegenwartsliteratur ab 1945; Erzählende Literatur: Anthologien",ger,gre
9783462050318; 3462050311,Der Zitronentisch,1. Auflage,Köln,Kiepenheuer & Witsch,2017,268,"Barnes, Julian",,"Krueger, Gertraude",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783730604809; 3730604805,Die besten Geschichten,,Köln,Anaconda,2017,396,"Čechov, Anton Pavlovič",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,rus
9783937129761; 9783963210617; 3937129766,Die Einsiedelei im Wald und andere Erzählungen,Deutsche Erstausgabe,Wachtendonk,Edition Hagia Sophia,2017,159,"Šipov, Jaroslav Alekseevič",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,rus
9783946142263; 3946142265,Die Exekution des Mythos,1. Auflage,Berlin,Edition Romiosini,2017,351,,"Coulmas, Danae","Nielsen-Stokkeby, Nonna; Heyer, Georg Walther",,,Fiktionale Darstellung; Erzählende Literatur: Anthologien,ger,gre
9783423217002; 3423217006,Die Küche ist zum Tanzen da,Ungekürzte Ausgabe,München,dtv ,2017,189,"Roger, Marie-Sabine",,"Kalscheuer, Claudia",,,Anthologie; Erzählende Literatur: Anthologien,ger,fre
9783741300547,Die Leiche im See,Vollständige ePub-to-Print-Ausgabe,Köln,beTHRILLED,2017,383,,,"Schilasky, Sabine","Costello, Matthew; Costello, Matthew; Costello, Matthew",,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783446256811; 3446256814,Die Leute von Privilege Hill,,München,Hanser Berlin,2017,347,"Gardam, Jane",,"Bogdan, Isabel",,,Anthologie; Erzählende Literatur,ger,eng
9783596035625; 3596035627,Die Rückkehr des Sherlock Holmes,1. Auflage,Frankfurt am Main,Fischer Taschenbuch,2017,399,"Doyle, Arthur Conan",,"Ahrens, Henning",,,Anthologie; Historische Kriminalromane,ger,eng
9783716027639; 3716027634,Die Schuldigen von Rotten Row,"Deutsche Erstausgabe, 1. Auflage",Zürich,Arche,2017,382,"Gappah, Petina",,"Klobusiczky, Patricia",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
