"person_id","person_name","objekt_typ","rolle","objekt_id","publikationsjahr"
"P11829","Moll, Manfred","Buch","VerfasserIn Buch","9783850407144",2012
"P18523","Volnhals, Martina","Buch","VerfasserIn Buch","9783967412420",2023
"P1450","Bianchi, Manuel","Buch","VerfasserIn Buch","9783756501311",2022
"P5536","Grasegger, Rupp","Buch","VerfasserIn Buch","9783000576423",2017
"P18062","Treppe, Leinad","Buch","Unklare Rolle Buch","9783752811346",2020
"P10249","Leitol, Dustin","Buch","VerfasserIn Buch","9783710314506",2014
"P14173","Resch, Gabriele","Buch","VerfasserIn Buch","9783990900208",2020
"P17617","Sölter, Christian Friedrich","Buch","VerfasserIn Buch","9783941552333",2014
"P18222","Uibeleisen, Ronja","Buch","Sonstige Rolle Buch","9783982385471",2022
"P13531","Pospiech, Hartmut","Buch","VerfasserIn Buch","9783935453059",2013
"P13979","Redzich, Marion","Buch","Sonstige Rolle Buch","9783957201232",2015
"P8190","Kafka, Franz","Buch","VerfasserIn Buch","9789549646887",2018
"P18015","Trabert, Sabine","Buch","Sonstige Rolle Buch","9783941122161",2009
"P14014","Reich, Mirjam","Literaturwettbewerb Ausgabe","Jurymitglied","WA119",2012
"P19529","Witt, Sylvia","Buch","VerfasserIn Buch","9783752821321",2018
"P4691","Freundl, Gisela","Buch","VerfasserIn Buch","9783897746336",2009
"P17688","Tauer, Karin","Buch","Sonstige Rolle Buch","9783000362750",2011
"P11848","Montemurri, Jacqueline","Buch","VerfasserIn Buch","9783942614450",2013
"P1766","Bohrer, Yvonne","Buch","Sonstige Rolle Buch","9783942229609",2012
"P17623","Sültz, Uwe Heinz","Buch","VerfasserIn Buch","9783960080411",2015
"P19924","ZeilenReiter","Buch","Unklare Rolle Buch","9783942625227",2015
"P365","Anderson, Zita","Buch","VerfasserIn Buch","9783862779901",2020
"P18923","Weibel, Ralph","Buch","VerfasserIn Buch","9783905724288",2012
"P5539","Grasl, Monika","Buch","Sonstige Rolle Buch","9783863320348",2015
"P18089","Trojanow, Ilija","Buch","HerausgeberIn Buch","9783351032296",2008
"P17952","Tingler, Philipp","Literaturwettbewerb Ausgabe","Jurymitglied","WA13",2020
"P11593","Meurer, Tanja","Buch","VerfasserIn Buch","9783347722866",2022
"P20352","von Holt, Hans","Buch","VerfasserIn Buch","9783756212385",2022
"P5498","Graf, Mia","Buch","VerlegerIn Buch","9783384093707",2023
"P10591","Loewe, Elke","Buch","HerausgeberIn Buch","9783881321839",2011
"P14535","Rosenbaum, Björn","Buch","VerfasserIn Buch","9783954611676",2020
"P20094","Zurawczak, Sascha","Buch","VerfasserIn Buch","9783947083725",2023
"P5454","Goslar, Eva","Buch","VerfasserIn Buch","9783898966399",2016
"P11326","May, Melissa","Buch","VerfasserIn Buch","9783957202444",2018
"P19188","Werthe, BennY","Buch","Sonstige Rolle Buch","9783942229463",2011
"P13749","R.G. Fischer Verlag","Buch","VerlegerIn Buch","9783899504897",2010
"P8440","Keenan, Amber","Buch","VerfasserIn Buch","9783862779901",2020
"P1133","Beier, Lily","Buch","Sonstige Rolle Buch","9783944284439",2014
"P13360","Pilgrim, Monika","Buch","VerfasserIn Buch","9783868064438",2013
"P1401","Best, Matilda","Buch","VerfasserIn Buch","9783754673515",2022
"P4603","Frank, Ingrid","Literaturwettbewerb Ausgabe","GewinnerIn","WA250",2023
"P8882","Klos, Manfred","Buch","Sonstige Rolle Buch","9783944893068",2015
"P7493","Humor, Phil","Buch","HerausgeberIn Buch","9781973409960",2017
"P9170","Korn, Thomas","Buch","VerfasserIn Buch","9783943412178",2014
"P10987","Makarewicz, Nicole","Buch","VerfasserIn Buch","9783902406767",2010
"P5686","Grondke, Beate","Buch","VerfasserIn Buch","9783837044034",2008
"P18325","Valentin, Karl","Buch","Sonstige Rolle Buch","9783746230443",2011
"P12091","Mühl, Annegret","Literaturwettbewerb Ausgabe","GewinnerIn","WA226",2021
"P17623","Sültz, Uwe Heinz","Buch","Unklare Rolle Buch","9783752840421",2020
"P2381","Busse, Carl","Buch","Sonstige Rolle Buch","9783429030421",2008
"P12809","Orgel, T.S.","Buch","VerfasserIn Buch","9783940036452",2017
"P226","Alenfeld, Irene","Buch","VerfasserIn Buch","9783932338595",2013
"P17385","Strerath-Bolz, Ulrike","Buch","ÜbersetzerIn Buch","9783431038880",2014
"P11360","Mayrhofer, Ulrike","Buch","Sonstige Rolle Buch","9783942229579",2012
"P16026","Schwab, Christian","Buch","VerfasserIn Buch","9783902924995",2019
"P8025","Jonas, David","Buch","Sonstige Rolle Buch","9783954610099",2013
"P1833","Borgards, Roland","Buch","HerausgeberIn Buch","9783869712772",2023
"P10713","Ludwig, Gerhard","Buch","VerfasserIn Buch","9783945346754",2019
"P1610","Blattl, Gaby G.","Buch","HerausgeberIn Buch","9783950225174",2008
"P13660","Pugmire, W. H.","Buch","VerfasserIn Buch","9783758445576",2023
"P10622","Loose, Jasmin","Buch","Sonstige Rolle Buch","9783942229463",2011
"P5621","Gries, Thomas Michael","Buch","Unklare Rolle Buch","9783751962643",2020
"P15379","Schlink, Bernhard","Buch","VerfasserIn Buch","9783941711204",2009
"P19010","Weise, Eckhard","Buch","VerfasserIn Buch","9783748291596",2019
"P12907","Paarmann, Reinhild","Buch","VerfasserIn Buch","9783756856077",2022
"P9342","Krebs, Hartmut","Buch","VerfasserIn Buch","9783837071467",2009
"P5317","Gkekas, Elina","Buch","Sonstige Rolle Buch","9783932717536",2016
"P5626","Grießer, Anne","Buch","Sonstige Rolle Buch","9783765091131",2016
"P3937","Endres, Werner","Buch","HerausgeberIn Buch","9783981833638",2017
"P13905","Rauch, Prisca","Literaturwettbewerb Ausgabe","Jurymitglied","WA154",2015
"P338","Anandason, Mano","Buch","Sonstige Rolle Buch","9783957200075",2014
"P12985","Paplewski, Heike","Buch","Unklare Rolle Buch","9783751981323",2020
"P17176","Sterling, Maury","Buch","VerfasserIn Buch","9783750714472",2022
"P9112","Kolozs, Martin","Buch","Unklare Rolle Buch","9783708232379",2008
"P10339","Lesnick, Manu","Buch","HerausgeberIn Buch","9783956310966",2013
"P19358","Wilhelmson, Gregor","Buch","VerfasserIn Buch","9783949345326",2023
"P16465","Sezgin, Yasemin","Buch","Sonstige Rolle Buch","9783942229579",2012
"P1981","Braun, Maike","Buch","VerfasserIn Buch","9783753473574",2021
"P18359","Varch, Karin","Buch","Sonstige Rolle Buch","9783942229265",2011
"P5632","Grig","Buch","VerfasserIn Buch","9783907292051",2021
"P10306","Lenzen, Dieter","Buch","VerfasserIn Buch","9783455405200",2014
"P3610","Dörner, Dagmar","Buch","VerfasserIn Buch","9783939537083",2009
"P1731","Boege, Luise","Buch","VerfasserIn Buch","9783945550151",2015
"P20124","Zühlke, Sigrun","Buch","ÜbersetzerIn Buch","9783764532673",2021
"P5684","Gronau, Uwe","Buch","VerfasserIn Buch","9783000498213",2015
"P11970","Mues, Sissi de","Buch","Sonstige Rolle Buch","9783942229630",2012
"P18535","Vonlanthen, Isabelle","Literaturwettbewerb Ausgabe","Jurymitglied","WA106",2011
"P5225","Gerlach-Schweitzer, Christina","Buch","Unklare Rolle Buch","9783752897159",2020
"P10029","Lange-Otto, Maria","Buch","VerfasserIn Buch","9783928249966",2022
"P1210","Bendixen, Katharina","Buch","VerfasserIn Buch","9783938543634",2009
"P20119","Zöpfl, Helmut","Buch","VerfasserIn Buch","9783892514091",2009
"P5020","Ganglbauer, Petra","Buch","HerausgeberIn Buch","9783902864451",2015
"P7219","Hoffmann, Peter","Buch","HerausgeberIn Buch","9783864680434",2011
"P14630","Rowin, Albert","Buch","VerfasserIn Buch","9789403640792",2021
"P19620","Wolf, Gerhard","Buch","Sonstige Rolle Buch","9783518464953",2014
"P8847","Klewer, Detlef","Buch","Sonstige Rolle Buch","9783957202024",2018
"P16297","Scoreggia, Claudio","Buch","VerfasserIn Buch","9783754315873",2021
"P3607","Döring, Volkmar","Buch","VerfasserIn Buch","9783868581942",2009
"P17243","Stippinger, Christa","Buch","HerausgeberIn Buch","9783901899430",2009
"P9992","Lang, Tobias Andreas-Marcus","Buch","VerfasserIn Buch","9783946820093",2017
"P5961","Gökmen, Bahadir","Buch","Sonstige Rolle Buch","9783924880057",2012
"P7108","Hirsch, Anna Morle","Buch","VerfasserIn Buch","9783954863051",2013
"P6997","Heuser, Ingrid Maria","Buch","VerfasserIn Buch","9783845921723",2016
"P18741","Walther, J.","Buch","VerfasserIn Buch","9783754114322",2021
"P16262","Schünemann, Christiane","Buch","Unklare Rolle Buch","9783746780146",2018
"P1553","Bissig, Florian","Literaturwettbewerb Ausgabe","Jurymitglied","WA215",2020
"P363","Anderson, Jon Lee","Buch","Sonstige Rolle Buch","9783033077119",2020
"P1237","Benrath, Ruth Johanna","Buch","VerfasserIn Buch","9783957862242",2019
"P12222","Münch, Susanne","Buch","Sonstige Rolle Buch","9783942229845",2012
"P19999","Zillig, Werner","Buch","VerfasserIn Buch","9783948675592",2020
"P744","Baldini, Laura","Buch","VerfasserIn Buch","9783492506984",2023
"P17277","Stolle, Anne","Literaturwettbewerb Ausgabe","GewinnerIn","WA42",2015
"P11804","Mohafez, Sudabeh","Buch","VerfasserIn Buch","9783942375313",2017
"P3316","Dirks, Carl-Heinz","Buch","HerausgeberIn Buch","9783875420913",2016
"P4804","Fritzsche, Anja","Buch","VerfasserIn Buch","9783548377759",2017
"P7271","Hohler, Franz","Buch","Sonstige Rolle Buch","9783869136240",2016
"P4771","Friese, Gerald","Buch","Sonstige Rolle Buch","9783903006089",2013
"P16138","Schwikart, Georg","Buch","VerfasserIn Buch","9783897962354",2012
"P5912","Gutsch, Sabine","Buch","Sonstige Rolle Buch","9783000256967",2008
"P14897","Saint, Geist>","Buch","VerfasserIn Buch","9783895682827",2016
"P2666","Cernohuby, Stefan","Buch","VerfasserIn Buch","9783958695351",2023
"P19830","Yildiz, Andrea","Buch","VerfasserIn Buch","9783982411101",2021
"P16426","Senarclens, Vanessa de","Buch","HerausgeberIn Buch","9783506773074",2011
"P8073","July, Jessica","Buch","VerfasserIn Buch","9783754918692",2021
"P10820","Löw, Christina","Buch","VerfasserIn Buch","9783966290302",2023
"P14798","Rößger, Konrad","Buch","VerfasserIn Buch","9783938157961",2009
"P17518","Sudhoff, Dieter","Buch","HerausgeberIn Buch","9783780209337",2023
"P13017","Pastore, Matt","Buch","VerfasserIn Buch","9783967412277",2023
"P5213","Gericke, Katharina","Literaturwettbewerb Ausgabe","GewinnerIn","WA7",2014
"P5257","Gerwens, S.","Buch","Sonstige Rolle Buch","9783981430486",2013
"P242","Alkofer-Kern, Rosalinde","Buch","Sonstige Rolle Buch","9783981376609",2010
"P9886","Labisch, Marianne","Buch","HerausgeberIn Buch","9783957652539",2021
"P8478","Keller, Hildegard Elisabeth","Literaturwettbewerb Ausgabe","Jurymitglied","WA7",2014
"P2923","Cuonz, Romano","Buch","VerfasserIn Buch","9783908713890",2010
"P5441","Goosen, Frank","Buch","VerfasserIn Buch","9783821860725",2009
"P5656","Grimm, Rüdiger","Buch","VerfasserIn Buch","9783960144571",2018
"P18714","Wallner, Florian","Buch","HerausgeberIn Buch","9783950314656",2016
"P4393","Fingerhuth, Catharina","Literaturwettbewerb Ausgabe","Jurymitglied","WA218",2020
"P14662","Rudolf, Christa","Buch","Unklare Rolle Buch","9783958407961",2019
"P15520","Schmidt, Rosemai M.","Buch","Sonstige Rolle Buch","9783942229326",2011
"P11442","Meier, Martina","Buch","HerausgeberIn Buch","9783861968719",2019
"P19981","Ziegler, Liesa","Buch","Sonstige Rolle Buch","9783957200723",2015
"P13905","Rauch, Prisca","Literaturwettbewerb Ausgabe","Jurymitglied","WA155",2015
"P9442","Kron, Norbert","Buch","Sonstige Rolle Buch","9783894797126",2016
"P4263","Felber, Anette","Buch","Sonstige Rolle Buch","9783347809000",2022
"P14328","Riemensperger, Franziska","Buch","Sonstige Rolle Buch","9783942229845",2012
"P9813","Köstler, Erwin","Buch","ÜbersetzerIn Buch","9783854356264",2010
"P10907","Machen, Arthur","Buch","VerfasserIn Buch","9783757512637",2023
"P3362","Doege, Ralph","Buch","Sonstige Rolle Buch","9783902711106",2012
"P1340","Bermel, Michaela","Buch","VerfasserIn Buch","9783949263569",2022
"P7858","Jakubaß, Franz H.","Buch","VerfasserIn Buch","9783868582130",2009
"P9771","König, Joachim","Buch","VerfasserIn Buch","9783969402412",2021
"P19802","Wüst, Heinz","Buch","Unklare Rolle Buch","9783749451081",2019
"P17213","Stickelbroeck, Klaus","Buch","Sonstige Rolle Buch","9783943121414",2013
"P12121","Müller, Christopher","Buch","VerfasserIn Buch","9783940830845",2018
"P10584","Loeb, François","Buch","VerfasserIn Buch","9783037270752",2017
"P17407","Strohmeyer, Rudolf","Buch","VerfasserIn Buch","9783946820802",2019
"P1826","Borchers, Ulrich","Buch","VerfasserIn Buch","9783960089339",2017
"P5311","Gisler, Rebecca","Literaturwettbewerb Ausgabe","GewinnerIn","WA63",2020
"P15960","Schulze Zurmussen, Clemens","Buch","Sonstige Rolle Buch","9783000287633",2009
"P19557","Witzel, Frank","Buch","VerfasserIn Buch","9783751809375",2023
"P11145","Marley, Robert C.","Buch","HerausgeberIn Buch","9783954413157",2016
"P3911","Emerald, Kaiden","Buch","VerfasserIn Buch","9783757508852",2023
"P1150","Bekker, Alfred","Buch","Unklare Rolle Buch","9783752959239",2020
"P11441","Meier, Mara","Literaturwettbewerb Ausgabe","GewinnerIn","WA179",2017
"P5844","Grünwald, Sandra","Buch","Sonstige Rolle Buch","9783738615715",2015
"P11374","McCullough, Ian","Buch","Sonstige Rolle Buch","9783957200723",2015
"P14618","Rotkehlchen, Dhara","Buch","VerfasserIn Buch","9783963318603",2023
"P1417","Beuchert, Karsten","Buch","Sonstige Rolle Buch","9783944284026",2013
"P11286","Mauch, Fabian","Buch","HerausgeberIn Buch","9783865256782",2019
"P9199","Kosznitzki, Volker","Buch","VerfasserIn Buch","9783981392876",2011
"P5498","Graf, Mia","Buch","VerfasserIn Buch","9783384044259",2023
"P9155","Korb, Markus K.","Buch","Sonstige Rolle Buch","9783958690585",2015
"P15992","Schumacher, Renate","Buch","VerfasserIn Buch","9783828034211",2018
"P9991","Lang, Thomas","Buch","VerfasserIn Buch","9783991254553",2021
"P12798","Oppermann, Swantje","Buch","Unklare Rolle Buch","9783753107127",2020
"P6353","Hargens, Jürgen","Buch","VerfasserIn Buch","9783864650765",2017
"P17554","Suter, Angela","Buch","VerfasserIn Buch","9783033058934",2016
"P85","Acheronian, Galax","Buch","VerfasserIn Buch","9783958695009",2022
"P381","Andresen, Franziska","Buch","Sonstige Rolle Buch","9783944284439",2014
"P680","Bachmann, Eva","Buch","HerausgeberIn Buch","9783858827333",2016
"P7447","Hubmann, Daniel","Buch","VerfasserIn Buch","9783864557880",2017
"P2117","Brockdorff, Cay von","Buch","VerfasserIn Buch","9783928905725",2008
"P19072","Welik, Jakob","Buch","VerfasserIn Buch","9783837040883",2008
"P1066","Beckmann, G.A.","Buch","VerfasserIn Buch","9783929386844",2018
"P2366","Busch, Egon","Buch","VerfasserIn Buch","9783831332281",2018
"P19957","Zerbe, Zara","Literaturzeitschrift","Creator Zeitschrift","Z18",NULL
"P2621","Carpenter, Jennifer","Buch","VerfasserIn Buch","9783750714533",2022
"P8331","Karl, Ebert","Buch","HerausgeberIn Buch","9783939538219",2015
"P9225","Kowalskyi, Jengien","Buch","VerfasserIn Buch","9783828034433",2018
"P7714","Imboden, Delia","Literaturwettbewerb Ausgabe","Jurymitglied","WA179",2017
"P287","Altmann, Peter Simon","Buch","VerfasserIn Buch","9783902866103",2013
"P7070","Hiller, Jakob","Buch","HerausgeberIn Buch","9783200037502",2014
"P7421","Huainigg, Franz-Joseph","Buch","VerfasserIn Buch","9783991520566",2023
"P4301","Fenkart, Rolf","Buch","VerfasserIn Buch","9783863690632",2011
"P17216","Stiegen, Lukas","Buch","HerausgeberIn Buch","9783990281185",2013
"P2500","Büchel, Karin","Buch","VerfasserIn Buch","9783957202086",2017
"P3334","Dittmer, Christina","Buch","Sonstige Rolle Buch","9783942229913",2013
"P8796","Klein, Georg","Buch","VerfasserIn Buch","9783498035556",2010
"P16836","Spengler, Katharina","Buch","VerfasserIn Buch","9783957202987",2020
"P2202","Bruyn, Wolfgang de","Buch","Sonstige Rolle Buch","9783943614022",2012
"P18891","Wegler, Ronny","Buch","Sonstige Rolle Buch","9783941127371",2016
"P18502","Volk, Katharina E.","Buch","Sonstige Rolle Buch","9783942229647",2012
"P16247","Schörle, Hajo","Buch","Sonstige Rolle Buch","9783926341341",2018
"P19437","Winkels, Hubert","Literaturwettbewerb Ausgabe","Jurymitglied","WA3",2010
"P10221","Leiber, Svenja","Buch","VerfasserIn Buch","9783957324481",2020
"P2464","Böhncke-Kuckhoff, Ursula","Buch","Sonstige Rolle Buch","9783862685844",2011
"P2872","Craiß, Mandus I.","Buch","Sonstige Rolle Buch","9783957449337",2015
"P2615","Carl, Gesine","Buch","Sonstige Rolle Buch","9783957710536",2015
"P7276","Hohmann-Vierheller, Victoria","Buch","HerausgeberIn Buch","9783948574000",2019
"P8451","Keidel, Volker","Buch","VerfasserIn Buch","9783404607921",2014
"P7535","Huttenloher, Marie","Buch","Sonstige Rolle Buch","9783957202987",2020
"P15648","Schneider, Gesa","Literaturwettbewerb Ausgabe","Jurymitglied","WA186",2018
"P14974","Sanguinette, Ursel","Buch","VerfasserIn Buch","9783944028774",2014
"P15977","Schumacher, Alice","Buch","VerfasserIn Buch","9783756875795",2022
"P10128","Lawaczeck, Axel","Literaturwettbewerb Ausgabe","GewinnerIn","WA232",2022
"P10668","Louisoder, Gigi","Buch","VerfasserIn Buch","9783945725436",2015
"P14344","Rihner, Jasmin, Schneider, Gesa","Literaturwettbewerb Ausgabe","Jurymitglied","WA251",2023
"P2311","Bullinger, Franz","Buch","VerfasserIn Buch","9783956302220",2014
"P7047","Hildebrandt, Joachim","Buch","VerfasserIn Buch","9783896268105",2008
"P13661","Puhane, Anja","Buch","VerfasserIn Buch","9783957203182",2021
"P8888","Kloska, Ronald","Buch","VerfasserIn Buch","9783754922590",2021
"P17667","Tanwic, DoKo","Buch","Unklare Rolle Buch","9783752840629",2018
"P5607","Greven, Ulli","Buch","Unklare Rolle Buch","9783753120775",2020
"P13619","Prinz, Sara","Buch","HerausgeberIn Buch","9783946298090",2018
"P473","Arbinger, David","Literaturzeitschrift","Creator Zeitschrift","Z8",NULL
"P15797","Schreck, Elisabbeth","Buch","VerfasserIn Buch","9783946498308",2019
"P14061","Reimann, Astrid","Buch","VerfasserIn Buch","9783758316593",2023
"P18426","Villiger, Christian","Literaturwettbewerb Ausgabe","Jurymitglied","WA91",2010
"P14218","Rezzori, Gregor von","Buch","Sonstige Rolle Buch","9783883472652",2008
"P2240","Brüning, Elfriede","Buch","VerfasserIn Buch","9783897931954",2014
"P8501","Kelly, Silva","Buch","VerfasserIn Buch","9783941955141",2015
"P17162","Stephan, Mona","Buch","Sonstige Rolle Buch","9783869019840",2010
"P9998","Lange, Alexander","Buch","VerfasserIn Buch","9783862793709",2012
"P1981","Braun, Maike","Buch","VerfasserIn Buch","9783903406117",2022
"P4050","Erpenbeck, Charlotte","Buch","HerausgeberIn Buch","9783959590501",2017
"P1001","Bayne, Roswitha","Buch","VerfasserIn Buch","9783950360707",2014
"P16541","Siegmund, Fabienne","Buch","VerfasserIn Buch","9783966290302",2023
"P517","Arnold, Florian L.","Buch","Sonstige Rolle Buch","9783947857197",2023
"P7129","Hischmann, Fabian","Buch","VerfasserIn Buch","9783827013576",2019
"P18826","Weber, Christine","Buch","Sonstige Rolle Buch","9783957200259",2014
"P16868","Spiller, Falko","Buch","HerausgeberIn Buch","9783956191398",2016
"P17007","Stauder, Helmut","Buch","VerfasserIn Buch","9783938329825",2011
"P7571","Härtling, Peter","Buch","VerfasserIn Buch","9783462045727",2013
"P208","Albich, Mina","Buch","VerfasserIn Buch","9783903161870",2022
"P11768","Mitrovic, Michael","Buch","Unklare Rolle Buch","9783750432819",2019
"P14469","Roloff, Heike","Buch","HerausgeberIn Buch","9783944758145",2015
"P59","Abeln, Reinhard","Buch","VerfasserIn Buch","9783961571314",2020
"P11187","Martin, Margret","Buch","VerfasserIn Buch","9783942094696",2017
"P19919","Zehrer, Klaus Cäsar","Buch","VerfasserIn Buch","9783257071641",2021
"P4017","Erdmann, Nadine","Buch","VerfasserIn Buch","9783948695392",2021
"P9474","Kruppa, Hans","Buch","VerfasserIn Buch","9783649624073",2017
"P8373","Kast, Mo","Buch","VerfasserIn Buch","9783948094041",2019
